FREQ,REF_AREA,VALUE,UNIT_MEASURE,UNIT_MULT,BREAKS,COVERAGE,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
Q,ES,R,628,0,,,,2015-Q2,69.6881,A,F,
Q,ES,R,628,0,,,,2015-Q3,70.8007,A,F,
Q,ES,R,628,0,,,,2015-Q4,70.4492,A,F,
Q,ES,R,628,0,,,,2016-Q1,72.9028,A,F,
Q,ES,R,628,0,,,,2016-Q2,73.065,A,F,
Q,ES,R,628,0,,,,2016-Q3,73.7797,A,F,
Q,ES,R,628,0,,,,2016-Q4,72.848,A,F,
Q,ES,R,628,0,,,,2017-Q1,74.7271,A,F,
Q,ES,R,628,0,,,,2017-Q2,75.6351,A,F,
Q,ES,R,628,0,,,,2017-Q3,77.4138,A,F,
Q,ES,R,628,0,,,,2017-Q4,76.9742,A,F,
Q,ES,R,628,0,,,,2018-Q1,78.6459,A,F,
Q,ES,R,628,0,,,,2018-Q2,79.3508,A,F,
Q,ES,R,628,0,,,,2018-Q3,81.1451,A,F,
Q,ES,R,628,0,,,,2018-Q4,80.7391,A,F,
Q,ES,R,628,0,,,,2019-Q1,83.1199,A,F,
Q,ES,R,628,0,,,,2019-Q2,82.878,A,F,
Q,ES,R,628,0,,,,2019-Q3,84.7731,A,F,
Q,ES,R,628,0,,,,2019-Q4,83.3553,A,F,
Q,ES,R,628,0,,,,2020-Q1,85.3388,A,F,
Q,ES,R,628,0,,,,2020-Q2,85.2462,A,F,
Q,ES,R,628,0,,,,2020-Q3,86.7537,A,F,
Q,ES,R,628,0,,,,2020-Q4,85.3706,A,F,
Q,ES,R,628,0,,,,2021-Q1,85.6376,A,F,
Q,ES,R,628,0,,,,2021-Q2,85.8482,A,F,
Q,ES,R,628,0,,,,2021-Q3,87.4019,A,F,
Q,ES,R,628,0,,,,2021-Q4,85.7608,A,F,
Q,ES,R,628,0,,,,2022-Q1,86.17,A,F,
Q,ES,R,628,0,,,,2022-Q2,85.0245,A,F,
Q,ES,R,628,0,,,,2022-Q3,85.4797,A,F,
Q,ES,R,628,0,,,,2022-Q4,84.8561,A,F,
Q,ES,R,628,0,,,,2023-Q1,84.9326,A,F,
Q,ES,R,628,0,,,,2023-Q2,85.57,A,F,
Q,ES,R,628,0,,,,2023-Q3,86.903,A,F,
Q,ES,R,628,0,,,,2023-Q4,85.6999,A,F,
Q,ES,R,628,0,,,,2024-Q1,87.6102,A,F,
Q,ES,R,628,0,,,,2024-Q2,89.2716,A,F,
Q,ES,R,628,0,,,,2024-Q3,92.0855,A,F,
Q,ES,R,628,0,,,,2024-Q4,93.2412,A,F,
Q,ES,R,628,0,,,,2025-Q1,95.7693,A,F,
Q,ES,R,628,0,,,,2025-Q2,98.5509,A,F,
Q,ES,R,628,0,,,,2025-Q3,101.0733,A,F,
Q,ES,R,628,0,,,,2025-Q4,102.1633,A,F,
Q,TR,R,628,0,,,,2010-Q1,98.667,A,F,
Q,TR,R,628,0,,,,2010-Q2,99.5758,A,F,
Q,TR,R,628,0,,,,2010-Q3,101.303,A,F,
Q,TR,R,628,0,,,,2010-Q4,100.4339,A,F,
Q,TR,R,628,0,,,,2011-Q1,102.3472,A,F,
Q,TR,R,628,0,,,,2011-Q2,102.6424,A,F,
Q,TR,R,628,0,,,,2011-Q3,103.4895,A,F,
Q,TR,R,628,0,,,,2011-Q4,100.3786,A,F,
Q,TR,R,628,0,,,,2012-Q1,101.8611,A,F,
Q,TR,R,628,0,,,,2012-Q2,103.5139,A,F,
Q,TR,R,628,0,,,,2012-Q3,106.4763,A,F,
Q,TR,R,628,0,,,,2012-Q4,104.4463,A,F,
Q,TR,R,628,0,,,,2013-Q1,105.3111,A,F,
Q,TR,R,628,0,,,,2013-Q2,107.501,A,F,
Q,TR,R,628,0,,,,2013-Q3,109.4455,A,F,
Q,TR,R,628,0,,,,2013-Q4,109.218,A,F,
Q,TR,R,628,0,,,,2014-Q1,109.0294,A,F,
Q,TR,R,628,0,,,,2014-Q2,109.8643,A,F,
Q,TR,R,628,0,,,,2014-Q3,112.9886,A,F,
Q,TR,R,628,0,,,,2014-Q4,113.9361,A,F,
Q,TR,R,628,0,,,,2015-Q1,116.9929,A,F,
Q,TR,R,628,0,,,,2015-Q2,118.8821,A,F,
Q,TR,R,628,0,,,,2015-Q3,121.5902,A,F,
Q,TR,R,628,0,,,,2015-Q4,121.8402,A,F,
Q,TR,R,628,0,,,,2016-Q1,123.1461,A,F,
Q,TR,R,628,0,,,,2016-Q2,125.3962,A,F,
Q,TR,R,628,0,,,,2016-Q3,126.6356,A,F,
Q,TR,R,628,0,,,,2016-Q4,126.4647,A,F,
Q,TR,R,628,0,,,,2017-Q1,125.0527,A,F,
Q,TR,R,628,0,,,,2017-Q2,125.6672,A,F,
Q,TR,R,628,0,,,,2017-Q3,126.0323,A,F,
Q,TR,R,628,0,,,,2017-Q4,123.5408,A,F,
Q,TR,R,628,0,,,,2018-Q1,122.6243,A,F,
Q,TR,R,628,0,,,,2018-Q2,120.7603,A,F,
Q,TR,R,628,0,,,,2018-Q3,113.9486,A,F,
Q,TR,R,628,0,,,,2018-Q4,107.8824,A,F,
Q,TR,R,628,0,,,,2019-Q1,106.4432,A,F,
Q,TR,R,628,0,,,,2019-Q2,104.9626,A,F,
Q,TR,R,628,0,,,,2019-Q3,105.1617,A,F,
Q,TR,R,628,0,,,,2019-Q4,105.4104,A,F,
Q,TR,R,628,0,,,,2020-Q1,109.111,A,F,
Q,TR,R,628,0,,,,2020-Q2,112.4418,A,F,
Q,TR,R,628,0,,,,2020-Q3,120.9069,A,F,
Q,TR,R,628,0,,,,2020-Q4,121.9675,A,F,
Q,TR,R,628,0,,,,2021-Q1,124.1048,A,F,
Q,TR,R,628,0,,,,2021-Q2,128.975,A,F,
Q,TR,R,628,0,,,,2021-Q3,135.1324,A,F,
Q,TR,R,628,0,,,,2021-Q4,144.6049,A,F,
Q,TR,R,628,0,,,,2022-Q1,154.1239,A,F,
Q,TR,R,628,0,,,,2022-Q2,180.2468,A,F,
Q,TR,R,628,0,,,,2022-Q3,209.3029,A,F,
Q,TR,R,628,0,,,,2022-Q4,220.5002,A,F,
Q,TR,R,628,0,,,,2023-Q1,242.3538,A,F,
Q,TR,R,628,0,,,,2023-Q2,263.7019,A,F,
Q,TR,R,628,0,,,,2023-Q3,259.6315,A,F,
Q,TR,R,628,0,,,,2023-Q4,253.7517,A,F,
Q,TR,R,628,0,,,,2024-Q1,237.2817,A,F,
Q,TR,R,628,0,,,,2024-Q2,229.125,A,F,
Q,TR,R,628,0,,,,2024-Q3,224.5586,A,F,
Q,TR,R,628,0,,,,2024-Q4,222.4345,A,F,
Q,TR,R,628,0,,,,2025-Q1,223.9207,A,F,
Q,TR,R,628,0,,,,2025-Q2,223.3508,A,F,
Q,TR,R,628,0,,,,2025-Q3,222.6666,A,F,
Q,TR,R,628,0,,,,2025-Q4,220.7756,A,F,
Q,TR,R,628,0,,,,2026-Q1,216.5682,A,F,
Q,PT,R,628,0,,,,1988-Q1,98.2814,A,F,
Q,PT,R,628,0,,,,1988-Q2,100.4224,A,F,
Q,PT,R,628,0,,,,1988-Q3,102.6589,A,F,
Q,PT,R,628,0,,,,1988-Q4,104.4645,A,F,
Q,PT,R,628,0,,,,1989-Q1,103.8833,A,F,
Q,PT,R,628,0,,,,1989-Q2,104.2524,A,F,
Q,PT,R,628,0,,,,1989-Q3,108.532,A,F,
Q,PT,R,628,0,,,,1989-Q4,109.4151,A,F,
Q,PT,R,628,0,,,,1990-Q1,106.9435,A,F,
Q,PT,R,628,0,,,,1990-Q2,107.0526,A,F,
Q,PT,R,628,0,,,,1990-Q3,108.5763,A,F,
Q,PT,R,628,0,,,,1990-Q4,109.0704,A,F,
Q,PT,R,628,0,,,,1991-Q1,111.8244,A,F,
Q,PT,R,628,0,,,,1991-Q2,114.5136,A,F,
Q,PT,R,628,0,,,,1991-Q3,116.1615,A,F,
Q,PT,R,628,0,,,,1991-Q4,118.3656,A,F,
Q,PT,R,628,0,,,,1992-Q1,119.4165,A,F,
Q,PT,R,628,0,,,,1992-Q2,119.7015,A,F,
Q,PT,R,628,0,,,,1992-Q3,117.7087,A,F,
Q,PT,R,628,0,,,,1992-Q4,116.3973,A,F,
Q,PT,R,628,0,,,,1993-Q1,113.8107,A,F,
Q,PT,R,628,0,,,,1993-Q2,113.2534,A,F,
Q,PT,R,628,0,,,,1993-Q3,111.5544,A,F,
Q,PT,R,628,0,,,,1993-Q4,110.1547,A,F,
Q,PT,R,628,0,,,,1994-Q1,109.1792,A,F,
Q,PT,R,628,0,,,,1994-Q2,108.1791,A,F,
Q,PT,R,628,0,,,,1994-Q3,108.7753,A,F,
Q,PT,R,628,0,,,,1994-Q4,109.1852,A,F,
Q,PT,R,628,0,,,,1995-Q1,106.9224,A,F,
Q,PT,R,628,0,,,,1995-Q2,105.8389,A,F,
Q,PT,R,628,0,,,,1995-Q3,105.778,A,F,
Q,PT,R,628,0,,,,1995-Q4,105.5663,A,F,
Q,PT,R,628,0,,,,1996-Q1,105.0337,A,F,
Q,PT,R,628,0,,,,1996-Q2,104.3811,A,F,
Q,PT,R,628,0,,,,1996-Q3,104.1477,A,F,
Q,PT,R,628,0,,,,1996-Q4,104.6186,A,F,
Q,PT,R,628,0,,,,1997-Q1,104.7206,A,F,
Q,PT,R,628,0,,,,1997-Q2,105.1877,A,F,
Q,PT,R,628,0,,,,1997-Q3,106.4424,A,F,
Q,PT,R,628,0,,,,1997-Q4,107.0737,A,F,
Q,PT,R,628,0,,,,1998-Q1,106.9808,A,F,
Q,PT,R,628,0,,,,1998-Q2,106.9436,A,F,
Q,PT,R,628,0,,,,1998-Q3,108.0617,A,F,
Q,PT,R,628,0,,,,1998-Q4,109.2194,A,F,
Q,PT,R,628,0,,,,1999-Q1,112.6322,A,F,
Q,PT,R,628,0,,,,1999-Q2,113.4017,A,F,
Q,PT,R,628,0,,,,1999-Q3,116.3272,A,F,
Q,PT,R,628,0,,,,1999-Q4,116.7957,A,F,
Q,PT,R,628,0,,,,2000-Q1,118.7081,A,F,
Q,PT,R,628,0,,,,2000-Q2,119.58,A,F,
Q,PT,R,628,0,,,,2000-Q3,120.5081,A,F,
Q,PT,R,628,0,,,,2000-Q4,122.1871,A,F,
Q,PT,R,628,0,,,,2001-Q1,122.0043,A,F,
Q,PT,R,628,0,,,,2001-Q2,121.7378,A,F,
Q,PT,R,628,0,,,,2001-Q3,121.5653,A,F,
Q,PT,R,628,0,,,,2001-Q4,120.5887,A,F,
Q,PT,R,628,0,,,,2002-Q1,120.0522,A,F,
Q,PT,R,628,0,,,,2002-Q2,118.4591,A,F,
Q,PT,R,628,0,,,,2002-Q3,117.3813,A,F,
Q,PT,R,628,0,,,,2002-Q4,116.104,A,F,
Q,PT,R,628,0,,,,2003-Q1,116.1083,A,F,
Q,PT,R,628,0,,,,2003-Q2,115.4209,A,F,
Q,PT,R,628,0,,,,2003-Q3,115.7929,A,F,
Q,PT,R,628,0,,,,2003-Q4,114.8392,A,F,
Q,PT,R,628,0,,,,2004-Q1,114.8503,A,F,
Q,PT,R,628,0,,,,2004-Q2,113.2549,A,F,
Q,PT,R,628,0,,,,2004-Q3,113.5899,A,F,
Q,PT,R,628,0,,,,2004-Q4,112.6818,A,F,
Q,PT,R,628,0,,,,2005-Q1,112.6293,A,F,
Q,PT,R,628,0,,,,2005-Q2,113.0472,A,F,
Q,PT,R,628,0,,,,2005-Q3,114.7817,A,F,
Q,PT,R,628,0,,,,2005-Q4,113.8374,A,F,
Q,PT,R,628,0,,,,2006-Q1,113.4216,A,F,
Q,PT,R,628,0,,,,2006-Q2,112.2119,A,F,
Q,PT,R,628,0,,,,2006-Q3,112.2738,A,F,
Q,PT,R,628,0,,,,2006-Q4,112.0194,A,F,
Q,PT,R,628,0,,,,2007-Q1,112.2449,A,F,
Q,PT,R,628,0,,,,2007-Q2,109.8157,A,F,
Q,PT,R,628,0,,,,2007-Q3,111.0733,A,F,
Q,PT,R,628,0,,,,2007-Q4,108.0425,A,F,
Q,PT,R,628,0,,,,2008-Q1,103.3857,A,F,
Q,PT,R,628,0,,,,2008-Q2,101.9257,A,F,
Q,PT,R,628,0,,,,2008-Q3,99.367,A,F,
Q,PT,R,628,0,,,,2008-Q4,98.2117,A,F,
Q,PT,R,628,0,,,,2009-Q1,100.0274,A,F,
Q,PT,R,628,0,,,,2009-Q2,100.2978,A,F,
Q,PT,R,628,0,,,,2009-Q3,101.0263,A,F,
Q,PT,R,628,0,,,,2009-Q4,101.1619,A,F,
Q,PT,R,628,0,,,,2010-Q1,101.6862,A,F,
Q,PT,R,628,0,,,,2010-Q2,100.725,A,F,
Q,PT,R,628,0,,,,2010-Q3,99.6734,A,F,
Q,PT,R,628,0,,,,2010-Q4,97.9585,A,F,
Q,PT,R,628,0,,,,2011-Q1,95.9453,A,F,
Q,PT,R,628,0,,,,2011-Q2,92.6039,A,F,
Q,PT,R,628,0,,,,2011-Q3,91.3323,A,F,
Q,PT,R,628,0,,,,2011-Q4,87.2035,A,F,
Q,PT,R,628,0,,,,2012-Q1,85.1988,A,F,
Q,PT,R,628,0,,,,2012-Q2,82.622,A,F,
Q,PT,R,628,0,,,,2012-Q3,81.9382,A,F,
Q,PT,R,628,0,,,,2012-Q4,82.0816,A,F,
Q,PT,R,628,0,,,,2013-Q1,81.1729,A,F,
Q,PT,R,628,0,,,,2013-Q2,80.0372,A,F,
Q,PT,R,628,0,,,,2013-Q3,80.8306,A,F,
Q,PT,R,628,0,,,,2013-Q4,82.6431,A,F,
Q,PT,R,628,0,,,,2014-Q1,84.5411,A,F,
Q,PT,R,628,0,,,,2014-Q2,85.0495,A,F,
Q,PT,R,628,0,,,,2014-Q3,85.2617,A,F,
Q,PT,R,628,0,,,,2014-Q4,84.5574,A,F,
Q,PT,R,628,0,,,,2015-Q1,85.3081,A,F,
Q,PT,R,628,0,,,,2015-Q2,86.9232,A,F,
Q,PT,R,628,0,,,,2015-Q3,87.5167,A,F,
Q,PT,R,628,0,,,,2015-Q4,88.3018,A,F,
Q,PT,R,628,0,,,,2016-Q1,90.7366,A,F,
Q,PT,R,628,0,,,,2016-Q2,91.9878,A,F,
Q,PT,R,628,0,,,,2016-Q3,93.5644,A,F,
Q,PT,R,628,0,,,,2016-Q4,94.27,A,F,
Q,PT,R,628,0,,,,2017-Q1,96.5628,A,F,
Q,PT,R,628,0,,,,2017-Q2,97.9713,A,F,
Q,PT,R,628,0,,,,2017-Q3,102.1502,A,F,
Q,PT,R,628,0,,,,2017-Q4,102.6473,A,F,
Q,PT,R,628,0,,,,2018-Q1,107.5538,A,F,
Q,PT,R,628,0,,,,2018-Q2,107.9186,A,F,
Q,PT,R,628,0,,,,2018-Q3,109.2674,A,F,
Q,PT,R,628,0,,,,2018-Q4,111.2918,A,F,
Q,PT,R,628,0,,,,2019-Q1,116.5759,A,F,
Q,PT,R,628,0,,,,2019-Q2,117.5133,A,F,
Q,PT,R,628,0,,,,2019-Q3,121.2254,A,F,
Q,PT,R,628,0,,,,2019-Q4,122.5313,A,F,
Q,PT,R,628,0,,,,2020-Q1,128.4041,A,F,
Q,PT,R,628,0,,,,2020-Q2,129.3046,A,F,
Q,PT,R,628,0,,,,2020-Q3,129.6167,A,F,
Q,PT,R,628,0,,,,2020-Q4,132.5094,A,F,
Q,PT,R,628,0,,,,2021-Q1,136.3332,A,F,
Q,PT,R,628,0,,,,2021-Q2,138.3463,A,F,
Q,PT,R,628,0,,,,2021-Q3,142.4169,A,F,
Q,PT,R,628,0,,,,2021-Q4,144.4165,A,F,
Q,PT,R,628,0,,,,2022-Q1,147.6514,A,F,
Q,PT,R,628,0,,,,2022-Q2,144.9955,A,F,
Q,PT,R,628,0,,,,2022-Q3,147.7043,A,F,
Q,PT,R,628,0,,,,2022-Q4,146.3204,A,F,
Q,PT,R,628,0,,,,2023-Q1,148.6121,A,F,
Q,PT,R,628,0,,,,2023-Q2,151.0658,A,F,
Q,PT,R,628,0,,,,2023-Q3,153.5731,A,F,
Q,PT,R,628,0,,,,2023-Q4,155.1649,A,F,
Q,PT,R,628,0,,,,2024-Q1,155.5623,A,F,
Q,PT,R,628,0,,,,2024-Q2,158.6086,A,F,
Q,PT,R,628,0,,,,2024-Q3,165.0547,A,F,
Q,PT,R,628,0,,,,2024-Q4,168.7047,A,F,
Q,PT,R,628,0,,,,2025-Q1,176.9053,A,F,
Q,PT,R,628,0,,,,2025-Q2,181.8635,A,F,
Q,PT,R,628,0,,,,2025-Q3,189.3075,A,F,
Q,PT,R,628,0,,,,2025-Q4,196.1773,A,F,
Q,TH,R,628,0,,,,1991-Q1,100.7297,A,F,
Q,TH,R,628,0,,,,1991-Q2,110.4898,A,F,
Q,TH,R,628,0,,,,1991-Q3,111.2072,A,F,
Q,TH,R,628,0,,,,1991-Q4,116.229,A,F,
Q,TH,R,628,0,,,,1992-Q1,119.0734,A,F,
Q,TH,R,628,0,,,,1992-Q2,118.8753,A,F,
Q,TH,R,628,0,,,,1992-Q3,118.145,A,F,
Q,TH,R,628,0,,,,1992-Q4,122.7913,A,F,
Q,TH,R,628,0,,,,1993-Q1,124.6228,A,F,
Q,TH,R,628,0,,,,1993-Q2,129.2606,A,F,
Q,TH,R,628,0,,,,1993-Q3,127.7047,A,F,
Q,TH,R,628,0,,,,1993-Q4,127.538,A,F,
Q,TH,R,628,0,,,,1994-Q1,119.567,A,F,
Q,TH,R,628,0,,,,1994-Q2,121.6122,A,F,
Q,TH,R,628,0,,,,1994-Q3,119.4043,A,F,
Q,TH,R,628,0,,,,1994-Q4,122.9769,A,F,
Q,TH,R,628,0,,,,1995-Q1,121.6051,A,F,
Q,TH,R,628,0,,,,1995-Q2,120.9566,A,F,
Q,TH,R,628,0,,,,1995-Q3,122.4247,A,F,
Q,TH,R,628,0,,,,1995-Q4,121.3197,A,F,
Q,TH,R,628,0,,,,1996-Q1,118.9136,A,F,
Q,TH,R,628,0,,,,1996-Q2,121.4587,A,F,
Q,TH,R,628,0,,,,1996-Q3,114.6968,A,F,
Q,TH,R,628,0,,,,1996-Q4,114.1365,A,F,
Q,TH,R,628,0,,,,1997-Q1,116.7252,A,F,
Q,TH,R,628,0,,,,1997-Q2,122.4342,A,F,
Q,TH,R,628,0,,,,1997-Q3,119.1955,A,F,
Q,TH,R,628,0,,,,1997-Q4,114.8816,A,F,
Q,TH,R,628,0,,,,1998-Q1,115.8309,A,F,
Q,TH,R,628,0,,,,1998-Q2,101.9462,A,F,
Q,TH,R,628,0,,,,1998-Q3,106.1408,A,F,
Q,TH,R,628,0,,,,1998-Q4,105.3558,A,F,
Q,TH,R,628,0,,,,1999-Q1,104.3964,A,F,
Q,TH,R,628,0,,,,1999-Q2,83.2223,A,F,
Q,TH,R,628,0,,,,1999-Q3,101.29,A,F,
Q,TH,R,628,0,,,,1999-Q4,97.1816,A,F,
Q,TH,R,628,0,,,,2000-Q1,96.8028,A,F,
Q,TH,R,628,0,,,,2000-Q2,100.0271,A,F,
Q,TH,R,628,0,,,,2000-Q3,96.4476,A,F,
Q,TH,R,628,0,,,,2000-Q4,98.6081,A,F,
Q,TH,R,628,0,,,,2001-Q1,99.5398,A,F,
Q,TH,R,628,0,,,,2001-Q2,95.2134,A,F,
Q,TH,R,628,0,,,,2001-Q3,93.457,A,F,
Q,TH,R,628,0,,,,2001-Q4,96.4576,A,F,
Q,TH,R,628,0,,,,2002-Q1,96.2443,A,F,
Q,TH,R,628,0,,,,2002-Q2,96.4321,A,F,
Q,TH,R,628,0,,,,2002-Q3,96.2862,A,F,
Q,TH,R,628,0,,,,2002-Q4,95.7114,A,F,
Q,TH,R,628,0,,,,2003-Q1,96.3721,A,F,
Q,TH,R,628,0,,,,2003-Q2,96.0188,A,F,
Q,TH,R,628,0,,,,2003-Q3,97.3427,A,F,
Q,TH,R,628,0,,,,2003-Q4,99.2363,A,F,
Q,TH,R,628,0,,,,2004-Q1,99.0763,A,F,
Q,TH,R,628,0,,,,2004-Q2,99.1584,A,F,
Q,TH,R,628,0,,,,2004-Q3,98.9962,A,F,
Q,TH,R,628,0,,,,2004-Q4,101.6038,A,F,
Q,TH,R,628,0,,,,2005-Q1,104.1274,A,F,
Q,TH,R,628,0,,,,2005-Q2,103.1178,A,F,
Q,TH,R,628,0,,,,2005-Q3,102.2338,A,F,
Q,TH,R,628,0,,,,2005-Q4,102.8036,A,F,
Q,TH,R,628,0,,,,2006-Q1,103.3837,A,F,
Q,TH,R,628,0,,,,2006-Q2,102.0381,A,F,
Q,TH,R,628,0,,,,2006-Q3,101.019,A,F,
Q,TH,R,628,0,,,,2006-Q4,101.9894,A,F,
Q,TH,R,628,0,,,,2007-Q1,101.1902,A,F,
Q,TH,R,628,0,,,,2007-Q2,100.396,A,F,
Q,TH,R,628,0,,,,2007-Q3,102.0568,A,F,
Q,TH,R,628,0,,,,2007-Q4,100.4803,A,F,
Q,TH,R,628,0,,,,2008-Q1,91.1224,A,F,
Q,TH,R,628,0,,,,2008-Q2,90.9242,A,F,
Q,TH,R,628,0,,,,2008-Q3,95.349,A,F,
Q,TH,R,628,0,,,,2008-Q4,101.5101,A,F,
Q,TH,R,628,0,,,,2009-Q1,100.1807,A,F,
Q,TH,R,628,0,,,,2009-Q2,99.3666,A,F,
Q,TH,R,628,0,,,,2009-Q3,100.5075,A,F,
Q,TH,R,628,0,,,,2009-Q4,102.1225,A,F,
Q,TH,R,628,0,,,,2010-Q1,99.1453,A,F,
Q,TH,R,628,0,,,,2010-Q2,98.8895,A,F,
Q,TH,R,628,0,,,,2010-Q3,100.9973,A,F,
Q,TH,R,628,0,,,,2010-Q4,100.9464,A,F,
Q,TH,R,628,0,,,,2011-Q1,100.7552,A,F,
Q,TH,R,628,0,,,,2011-Q2,100.8653,A,F,
Q,TH,R,628,0,,,,2011-Q3,99.3122,A,F,
Q,TH,R,628,0,,,,2011-Q4,100.8094,A,F,
Q,TH,R,628,0,,,,2012-Q1,101.3053,A,F,
Q,TH,R,628,0,,,,2012-Q2,99.5548,A,F,
Q,TH,R,628,0,,,,2012-Q3,99.1888,A,F,
Q,TH,R,628,0,,,,2012-Q4,102.5606,A,F,
Q,TH,R,628,0,,,,2013-Q1,103.7089,A,F,
Q,TH,R,628,0,,,,2013-Q2,104.732,A,F,
Q,TH,R,628,0,,,,2013-Q3,106.8426,A,F,
Q,TH,R,628,0,,,,2013-Q4,109.2643,A,F,
Q,TH,R,628,0,,,,2014-Q1,110.2955,A,F,
Q,TH,R,628,0,,,,2014-Q2,113.0618,A,F,
Q,TH,R,628,0,,,,2014-Q3,114.0466,A,F,
Q,TH,R,628,0,,,,2014-Q4,119.0853,A,F,
Q,TH,R,628,0,,,,2015-Q1,122.2406,A,F,
Q,TH,R,628,0,,,,2015-Q2,122.1398,A,F,
Q,TH,R,628,0,,,,2015-Q3,121.4245,A,F,
Q,TH,R,628,0,,,,2015-Q4,127.1941,A,F,
Q,TH,R,628,0,,,,2016-Q1,128.92,A,F,
Q,TH,R,628,0,,,,2016-Q2,128.7875,A,F,
Q,TH,R,628,0,,,,2016-Q3,126.8303,A,F,
Q,TH,R,628,0,,,,2016-Q4,130.7242,A,F,
Q,TH,R,628,0,,,,2017-Q1,129.1879,A,F,
Q,TH,R,628,0,,,,2017-Q2,129.6981,A,F,
Q,TH,R,628,0,,,,2017-Q3,131.7749,A,F,
Q,TH,R,628,0,,,,2017-Q4,135.8129,A,F,
Q,TH,R,628,0,,,,2018-Q1,136.4653,A,F,
Q,TH,R,628,0,,,,2018-Q2,135.7611,A,F,
Q,TH,R,628,0,,,,2018-Q3,137.2127,A,F,
Q,TH,R,628,0,,,,2018-Q4,137.8962,A,F,
Q,TH,R,628,0,,,,2019-Q1,136.7499,A,F,
Q,TH,R,628,0,,,,2019-Q2,136.4993,A,F,
Q,TH,R,628,0,,,,2019-Q3,134.2889,A,F,
Q,TH,R,628,0,,,,2019-Q4,140.1918,A,F,
Q,TH,R,628,0,,,,2020-Q1,141.8771,A,F,
Q,TH,R,628,0,,,,2020-Q2,146.2428,A,F,
Q,TH,R,628,0,,,,2020-Q3,141.6167,A,F,
Q,TH,R,628,0,,,,2020-Q4,142.317,A,F,
Q,TH,R,628,0,,,,2021-Q1,144.022,A,F,
Q,TH,R,628,0,,,,2021-Q2,144.0713,A,F,
Q,TH,R,628,0,,,,2021-Q3,146.57,A,F,
Q,TH,R,628,0,,,,2021-Q4,143.1707,A,F,
Q,TH,R,628,0,,,,2022-Q1,141.3756,A,F,
Q,TH,R,628,0,,,,2022-Q2,140.1493,A,F,
Q,TH,R,628,0,,,,2022-Q3,138.4935,A,F,
Q,TH,R,628,0,,,,2022-Q4,141.0859,A,F,
Q,TH,R,628,0,,,,2023-Q1,142.5475,A,F,
Q,TH,R,628,0,,,,2023-Q2,142.569,A,F,
Q,TH,R,628,0,,,,2023-Q3,142.1841,A,F,
Q,TH,R,628,0,,,,2023-Q4,145.4207,A,F,
Q,TH,R,628,0,,,,2024-Q1,144.5306,A,F,
Q,TH,R,628,0,,,,2024-Q2,143.238,A,F,
Q,TH,R,628,0,,,,2024-Q3,145.6368,A,F,
Q,TH,R,628,0,,,,2024-Q4,147.6933,A,F,
Q,TH,R,628,0,,,,2025-Q1,147.9787,A,F,
Q,TH,R,628,0,,,,2025-Q2,147.8057,A,F,
Q,TH,R,628,0,,,,2025-Q3,147.3073,A,F,
Q,TH,R,628,0,,,,2025-Q4,149.3848,A,F,
Q,TH,R,628,0,,,,2026-Q1,150.8307,A,F,
Q,ID,R,628,0,,,,2002-Q1,139.3968,A,F,
Q,ID,R,628,0,,,,2002-Q2,140.2587,A,F,
Q,ID,R,628,0,,,,2002-Q3,139.9494,A,F,
Q,ID,R,628,0,,,,2002-Q4,137.5584,A,F,
Q,ID,R,628,0,,,,2003-Q1,137.5344,A,F,
Q,ID,R,628,0,,,,2003-Q2,139.124,A,F,
Q,ID,R,628,0,,,,2003-Q3,140.0263,A,F,
Q,ID,R,628,0,,,,2003-Q4,138.1515,A,F,
Q,ID,R,628,0,,,,2004-Q1,137.0134,A,F,
Q,ID,R,628,0,,,,2004-Q2,136.0705,A,F,
Q,ID,R,628,0,,,,2004-Q3,135.8428,A,F,
Q,ID,R,628,0,,,,2004-Q4,134.3467,A,F,
Q,ID,R,628,0,,,,2005-Q1,132.0823,A,F,
Q,ID,R,628,0,,,,2005-Q2,131.0152,A,F,
Q,ID,R,628,0,,,,2005-Q3,129.5311,A,F,
Q,ID,R,628,0,,,,2005-Q4,119.6483,A,F,
Q,ID,R,628,0,,,,2006-Q1,119.9825,A,F,
Q,ID,R,628,0,,,,2006-Q2,119.601,A,F,
Q,ID,R,628,0,,,,2006-Q3,118.8713,A,F,
Q,ID,R,628,0,,,,2006-Q4,117.3973,A,F,
Q,ID,R,628,0,,,,2007-Q1,114.8509,A,F,
Q,ID,R,628,0,,,,2007-Q2,115.228,A,F,
Q,ID,R,628,0,,,,2007-Q3,113.6946,A,F,
Q,ID,R,628,0,,,,2007-Q4,111.92,A,F,
Q,ID,R,628,0,,,,2008-Q1,109.0932,A,F,
Q,ID,R,628,0,,,,2008-Q2,106.5868,A,F,
Q,ID,R,628,0,,,,2008-Q3,102.817,A,F,
Q,ID,R,628,0,,,,2008-Q4,101.9431,A,F,
Q,ID,R,628,0,,,,2009-Q1,102.2484,A,F,
Q,ID,R,628,0,,,,2009-Q2,102.9899,A,F,
Q,ID,R,628,0,,,,2009-Q3,102.1505,A,F,
Q,ID,R,628,0,,,,2009-Q4,101.6649,A,F,
Q,ID,R,628,0,,,,2010-Q1,101.1526,A,F,
Q,ID,R,628,0,,,,2010-Q2,101.5211,A,F,
