freq,unit,rskpovth,age,sex,geo,time,value
A,PC,TOTAL,TOTAL,T,BG,2008,48.1
A,PC,TOTAL,TOTAL,T,BG,2009,47.0
A,PC,TOTAL,TOTAL,T,BG,2010,47.4
A,PC,TOTAL,TOTAL,T,BG,2011,47.4
A,PC,TOTAL,TOTAL,T,BG,2012,44.5
A,PC,TOTAL,TOTAL,T,BG,2013,44.2
A,PC,TOTAL,TOTAL,T,BG,2014,43.3
A,PC,TOTAL,TOTAL,T,BG,2015,41.4
A,PC,TOTAL,TOTAL,T,BG,2016,42.5
A,PC,TOTAL,TOTAL,T,BG,2017,41.9
A,PC,TOTAL,TOTAL,T,BG,2018,41.6
A,PC,TOTAL,TOTAL,T,BG,2019,41.1
A,PC,TOTAL,TOTAL,T,BG,2020,39.5
A,PC,TOTAL,TOTAL,T,BG,2021,37.9
A,PC,TOTAL,TOTAL,T,BG,2022,36.2
A,PC,TOTAL,TOTAL,T,BG,2023,34.9
A,PC,TOTAL,TOTAL,T,BG,2024,33.8
A,PC,TOTAL,TOTAL,T,BG,2025,32.5
A,PC,TOTAL,TOTAL,T,CH,2007,7.7
A,PC,TOTAL,TOTAL,T,CH,2008,8.1
A,PC,TOTAL,TOTAL,T,CH,2009,7.6
A,PC,TOTAL,TOTAL,T,CH,2010,6.1
A,PC,TOTAL,TOTAL,T,CH,2011,6.1
A,PC,TOTAL,TOTAL,T,CH,2012,5.9
A,PC,TOTAL,TOTAL,T,CH,2013,6.7
A,PC,TOTAL,TOTAL,T,CH,2014,6.8
A,PC,TOTAL,TOTAL,T,CH,2015,6.4
A,PC,TOTAL,TOTAL,T,CH,2016,7.0
A,PC,TOTAL,TOTAL,T,CH,2017,6.5
A,PC,TOTAL,TOTAL,T,CH,2018,6.2
A,PC,TOTAL,TOTAL,T,CH,2019,6.4
A,PC,TOTAL,TOTAL,T,CH,2020,6.4
A,PC,TOTAL,TOTAL,T,CH,2021,5.8
A,PC,TOTAL,TOTAL,T,CH,2022,5.8
A,PC,TOTAL,TOTAL,T,CH,2023,7.0
A,PC,TOTAL,TOTAL,T,CH,2024,7.6
A,PC,TOTAL,TOTAL,T,CY,2005,2.2
A,PC,TOTAL,TOTAL,T,CY,2006,1.9
A,PC,TOTAL,TOTAL,T,CY,2007,1.6
A,PC,TOTAL,TOTAL,T,CY,2008,3.3
A,PC,TOTAL,TOTAL,T,CY,2009,2.6
A,PC,TOTAL,TOTAL,T,CY,2010,3.5
A,PC,TOTAL,TOTAL,T,CY,2011,2.9
A,PC,TOTAL,TOTAL,T,CY,2012,2.8
A,PC,TOTAL,TOTAL,T,CY,2013,2.4
A,PC,TOTAL,TOTAL,T,CY,2014,2.2
A,PC,TOTAL,TOTAL,T,CY,2015,1.4
A,PC,TOTAL,TOTAL,T,CY,2016,2.4
A,PC,TOTAL,TOTAL,T,CY,2017,2.8
A,PC,TOTAL,TOTAL,T,CY,2018,2.5
A,PC,TOTAL,TOTAL,T,CY,2019,3.4
A,PC,TOTAL,TOTAL,T,CY,2020,2.7
A,PC,TOTAL,TOTAL,T,CY,2021,2.3
A,PC,TOTAL,TOTAL,T,CY,2022,3.5
A,PC,TOTAL,TOTAL,T,CY,2023,2.9
A,PC,TOTAL,TOTAL,T,CY,2024,2.4
A,PC,TOTAL,TOTAL,T,CY,2025,2.2
A,PC,TOTAL,TOTAL,T,CZ,2005,33.6
A,PC,TOTAL,TOTAL,T,CZ,2006,33.8
A,PC,TOTAL,TOTAL,T,CZ,2007,32.7
A,PC,TOTAL,TOTAL,T,CZ,2008,29.8
A,PC,TOTAL,TOTAL,T,CZ,2009,26.6
A,PC,TOTAL,TOTAL,T,CZ,2010,22.5
A,PC,TOTAL,TOTAL,T,CZ,2011,21.1
A,PC,TOTAL,TOTAL,T,CZ,2012,21.1
A,PC,TOTAL,TOTAL,T,CZ,2013,21.0
A,PC,TOTAL,TOTAL,T,CZ,2014,19.9
A,PC,TOTAL,TOTAL,T,CZ,2015,18.7
A,PC,TOTAL,TOTAL,T,CZ,2016,17.9
A,PC,TOTAL,TOTAL,T,CZ,2017,16.0
A,PC,TOTAL,TOTAL,T,CZ,2018,15.7
A,PC,TOTAL,TOTAL,T,CZ,2019,15.4
A,PC,TOTAL,TOTAL,T,CZ,2020,15.2
A,PC,TOTAL,TOTAL,T,CZ,2021,15.4
A,PC,TOTAL,TOTAL,T,CZ,2022,15.1
A,PC,TOTAL,TOTAL,T,CZ,2023,15.9
A,PC,TOTAL,TOTAL,T,CZ,2024,16.6
A,PC,TOTAL,TOTAL,T,CZ,2025,16.7
A,PC,TOTAL,TOTAL,T,DE,2005,6.3
A,PC,TOTAL,TOTAL,T,DE,2006,7.6
A,PC,TOTAL,TOTAL,T,DE,2007,6.5
A,PC,TOTAL,TOTAL,T,DE,2008,7.0
A,PC,TOTAL,TOTAL,T,DE,2009,7.0
A,PC,TOTAL,TOTAL,T,DE,2010,7.1
A,PC,TOTAL,TOTAL,T,DE,2011,6.7
A,PC,TOTAL,TOTAL,T,DE,2012,6.6
A,PC,TOTAL,TOTAL,T,DE,2013,6.7
A,PC,TOTAL,TOTAL,T,DE,2014,6.6
A,PC,TOTAL,TOTAL,T,DE,2015,7.0
A,PC,TOTAL,TOTAL,T,DE,2016,7.2
A,PC,TOTAL,TOTAL,T,DE,2017,7.2
A,PC,TOTAL,TOTAL,T,DE,2018,7.4
A,PC,TOTAL,TOTAL,T,DE,2019,7.8
A,PC,TOTAL,TOTAL,T,DE,2020,10.2
A,PC,TOTAL,TOTAL,T,DE,2021,10.6
A,PC,TOTAL,TOTAL,T,DE,2022,11.2
A,PC,TOTAL,TOTAL,T,DE,2023,11.4
A,PC,TOTAL,TOTAL,T,DE,2024,11.5
A,PC,TOTAL,TOTAL,T,DE,2025,11.7
A,PC,TOTAL,TOTAL,T,DK,2003,7.7
A,PC,TOTAL,TOTAL,T,DK,2004,7.5
A,PC,TOTAL,TOTAL,T,DK,2005,7.4
A,PC,TOTAL,TOTAL,T,DK,2006,7.1
A,PC,TOTAL,TOTAL,T,DK,2007,7.4
A,PC,TOTAL,TOTAL,T,DK,2008,7.3
A,PC,TOTAL,TOTAL,T,DK,2009,7.8
A,PC,TOTAL,TOTAL,T,DK,2010,7.3
A,PC,TOTAL,TOTAL,T,DK,2011,7.4
A,PC,TOTAL,TOTAL,T,DK,2012,7.2
A,PC,TOTAL,TOTAL,T,DK,2013,7.9
A,PC,TOTAL,TOTAL,T,DK,2014,8.2
A,PC,TOTAL,TOTAL,T,DK,2015,8.1
A,PC,TOTAL,TOTAL,T,DK,2016,8.2
A,PC,TOTAL,TOTAL,T,DK,2017,8.6
A,PC,TOTAL,TOTAL,T,DK,2018,9.2
A,PC,TOTAL,TOTAL,T,DK,2019,10.0
A,PC,TOTAL,TOTAL,T,DK,2020,9.5
A,PC,TOTAL,TOTAL,T,DK,2021,9.2
A,PC,TOTAL,TOTAL,T,DK,2022,9.8
A,PC,TOTAL,TOTAL,T,DK,2023,8.7
A,PC,TOTAL,TOTAL,T,DK,2024,9.3
A,PC,TOTAL,TOTAL,T,DK,2025,9.9
A,PC,TOTAL,TOTAL,T,EA,2008,11.5
A,PC,TOTAL,TOTAL,T,EA,2009,11.5
A,PC,TOTAL,TOTAL,T,EA,2010,11.6
A,PC,TOTAL,TOTAL,T,EA,2011,11.3
A,PC,TOTAL,TOTAL,T,EA,2012,11.5
A,PC,TOTAL,TOTAL,T,EA,2013,11.7
A,PC,TOTAL,TOTAL,T,EA,2014,11.8
A,PC,TOTAL,TOTAL,T,EA,2015,12.1
A,PC,TOTAL,TOTAL,T,EA,2016,12.3
A,PC,TOTAL,TOTAL,T,EA,2017,12.1
A,PC,TOTAL,TOTAL,T,EA,2018,12.3
A,PC,TOTAL,TOTAL,T,EA,2019,12.6
A,PC,TOTAL,TOTAL,T,EA,2020,13.2
A,PC,TOTAL,TOTAL,T,EA,2021,13.2
A,PC,TOTAL,TOTAL,T,EA18,2005,12.9
A,PC,TOTAL,TOTAL,T,EA18,2006,12.7
A,PC,TOTAL,TOTAL,T,EA18,2007,12.6
A,PC,TOTAL,TOTAL,T,EA18,2008,12.4
A,PC,TOTAL,TOTAL,T,EA18,2009,12.0
A,PC,TOTAL,TOTAL,T,EA18,2010,12.0
A,PC,TOTAL,TOTAL,T,EA18,2011,11.5
A,PC,TOTAL,TOTAL,T,EA18,2012,11.6
A,PC,TOTAL,TOTAL,T,EA18,2013,11.8
A,PC,TOTAL,TOTAL,T,EA18,2014,11.8
A,PC,TOTAL,TOTAL,T,EA18,2015,12.0
A,PC,TOTAL,TOTAL,T,EA18,2016,12.2
A,PC,TOTAL,TOTAL,T,EA18,2017,12.0
